source,target,source_name,target_name
387,599,Steven Williams,Tiffany Arnold
163,742,Lillian Hill,Lula Sherman
952,1311,Greg Salazar,Evalyn Drew
709,1553,Caroline Davis,Virgilio Hite
452,1482,Linda Washington,Seymour Abraham
449,690,Ralph Cook,Gregory Newton
942,1346,Raymond Gonzales,Hsiu Alcorn
424,517,Scott Moore,Madeline Adkins
263,420,Louise Hall,Nancy Morgan
81,1575,Kathy Barnes,Nolan Larkin
370,1449,Donald Nelson,Gisela Hales
184,1030,Kenneth Cox,Rachel Summers
189,205,Katherine Moore,Irene Perry
234,622,Jeffrey Rodriguez,Kenneth Adkins
1390,1393,Tova Florence,Rutha Blodgett
616,1590,Travis Wagner,Demetrius Forbes
1388,1432,Nedra Moseley,Eldridge Ryder
477,1166,Heather Williams,Francis Leonard
171,602,Betty Lewis,Byron Sanchez
636,1339,Gilbert Perkins,Anderson Cordell
859,939,Sandy Foster,Elias Silva
680,708,Virginia Holt,Lester Fleming
419,1570,Jennifer Brown,Andre Wilbanks
873,874,Kristy Drake,Audrey Ortega
266,1248,Teresa Murphy,Miriam Dixon
651,681,Jane Gonzales,Randal Hudson
760,1491,Kenneth Tucker,Shirl Frame
190,435,Aaron Rogers,Christina Cox
655,1209,Jonathon Singleton,Joan Vasquez
20,698,Steve Powell,Sue French
229,1446,Andrea James,Lamont Eller
94,318,Clarence Diaz,Katherine Miller
4,690,Edward Torres,Gregory Newton
416,1043,Gregory Perry,Heather Tate
577,960,Krystal Manning,Leland Hanson
92,165,Andrew Washington,Pamela Phillips
242,747,Nicole Perez,Vincent Francis
399,1368,Stephen Gonzales,Wally Bankston
909,1061,Sheldon Curry,Angela Armstrong
558,1212,Leon Norman,Muriel Houston
552,1052,Juan Lane,Angel Chandler
18,215,Emily Taylor,Ralph Long
683,1392,Gretchen Stone,Josef Cochran
184,513,Kenneth Cox,Janice Neal
361,1341,Jane Washington,Edelmira Tillman
76,714,Nancy King,Julie Rivera
291,1542,Lillian Rogers,Maris Hayden
597,831,Ashley Bishop,Sheri Morales
434,1182,Sean Nelson,Roxanne Rowe
140,735,Catherine Butler,Mattie Watts
1189,1380,Teresa Conner,Ola Sinclair
192,1011,Ralph Wright,Valerie Sparks
130,133,Bobby Sanchez,Jerry Hall
1335,1434,Trisha Littlefield,Mandie Cecil
80,1358,Gregory Ross,Truman Hindman
708,927,Lester Fleming,Neil Wong
637,1541,Darin Garrett,Kourtney Valentin
838,1531,Brandi Lowe,Alleen Espinal
558,1248,Leon Norman,Miriam Dixon
1154,1242,Ana Quinn,Stacey Stephens
430,919,Marilyn Alexander,Drew Poole
892,1093,Rhonda Curry,Holly Hunt
639,1587,Helen Padilla,Karole Grier
624,933,Kathy Potter,Lamar Strickland
1503,1512,Joetta Allred,Floria Mathias
746,1304,Colleen Schneider,Karol Hatchett
742,925,Lula Sherman,Abraham Daniels
1354,1532,Micah Fay,Nidia Mccarter
73,1175,Joyce Green,Brenda Jackson
398,706,Jerry Davis,Jermaine Barnett
798,942,Felicia Gray,Raymond Gonzales
1324,1546,Weston Belanger,Coy Worthington
470,731,Arthur Turner,Marion Palmer
238,345,Julie Henderson,Gary Cooper
462,727,John Rogers,Joyce Wilkins
1329,1395,Emery Lunsford,Dorsey Hatcher
894,1324,Kellie Willis,Weston Belanger
332,797,Brenda Gonzalez,Sheila Wilson
148,1354,Carolyn Ross,Micah Fay
883,1574,Wilma Olson,Michel Snipes
979,1282,Kenneth Stephens,Brooke Chambers
151,456,Tammy Robinson,Dorothy Carter
1026,1214,Lucia Buchanan,Sylvia Cole
447,1129,Diane Ramirez,Sonya Pope
801,1361,Sabrina Newton,Teresita Bruton
1188,1392,Bernice Jefferson,Josef Cochran
494,566,Paula Foster,Kristine Ross
415,422,Amy Scott,Anna Rivera
676,692,Meghan Ortega,Charlie Andrews
65,538,Patrick Wilson,Ralph Norris
765,1029,Lila Berry,Juana Warner
824,1115,Michelle Edwards,Lucia George
585,690,Reginald Phillips,Gregory Newton
236,536,Keith Williams,Margie Little
481,861,Timothy Lee,Jennie Howard
323,424,Sean Collins,Scott Moore
990,1004,Timmy Garner,Amelia Peters
572,1394,Wm Ballard,Alyce Nagle
889,1101,Willie Taylor,Eloise Miles
647,930,Lynette Terry,Danny Bass
436,1384,Judy Green,Kimber Layman
59,351,Kathryn Gonzales,Judy Stewart
334,1373,Dorothy Watson,Lashanda Kimmel
454,1289,Dennis Rodriguez,Lela Sutton
782,1383,Shirley Lane,Annemarie Villa
257,744,Steven Coleman,Abel Cole
1178,1469,Olivia Little,Vina Carlos
868,1572,Agnes Thomas,Chung Bickford
308,826,Marilyn Harris,Cora Gomez
129,595,Phillip White,Brandy Harmon
648,974,Harry Harrison,Jesus Cole
1263,1427,Kelli Glover,Yuonne Winston
191,1144,Sean Price,Christy Patrick
345,973,Gary Cooper,Enrique Olson
63,92,Anthony Edwards,Andrew Washington
396,1433,Tina Martin,Vivien Olivo
912,1349,Jorge Peters,Octavio Mclendon
1014,1217,Veronica Zimmerman,Leah Miller
1267,1397,Nadine Norman,Edison Boothe
569,1504,Luke Sharp,Audrea Belanger
935,1598,James Miller,Florance Trice
485,1398,Todd Bailey,Alex Madrid
631,698,Percy Pierce,Sue French
103,1445,Andrea Jones,Romeo Bolton
437,1470,Theresa Kelly,Dacia Loyd
634,703,Penny Frank,Nancy Lloyd
1091,1436,Geraldine Colon,Jeanie Trout
39,377,Robert Cooper,Matthew Johnson
13,1408,Kathleen Coleman,Chantelle Graf
791,915,Derek Gardner,Kelly Foster
811,893,Kerry Lambert,Stacey Richards
369,548,Earl Bryant,Daisy Gross
459,1116,Steven Jenkins,Sheila Bradley
844,927,Christy Dunn,Neil Wong
439,1287,Lisa Ward,Ethel Long
859,1315,Sandy Foster,Lynelle Ferry
394,461,Nicole Kelly,Joan Mitchell
523,871,Flora Huff,Diane Saunders
569,1216,Luke Sharp,Susie Wise
311,1366,Bonnie Gray,Madaline Weller
204,1240,Johnny Wilson,Geneva Matthews
786,1330,Desiree Brock,Yuk Hamrick
1080,1548,Maxine Cross,Harrison Kohn
388,1586,Ann Cook,Natashia Glynn
185,961,Albert Peterson,Colin Watson
184,853,Kenneth Cox,Irene Norton
124,722,Michelle Brooks,Pauline Kelley
23,1573,Lori Anderson,Minh Graf
795,1415,Ollie Ball,Clarita Coates
1085,1254,Kendra Mccoy,Delia Hayes
764,790,Crystal Briggs,Albert Vega
895,1273,Mona Tucker,Angie Hudson
371,1353,Ronald Evans,Jamila Abreu
289,1463,Joan Rivera,Nubia Dumas
407,781,Thomas Taylor,Ignacio Medina
1375,1501,Johnny Cuevas,Hank Crist
1209,1289,Joan Vasquez,Lela Sutton
1079,1439,Ana Cook,Carmel Knutson
772,1059,Brandon Morton,Vivian Frank
752,1230,Lynne Collier,Michele Peterson
1066,1240,Molly Johnson,Geneva Matthews
836,1452,Daisy Cox,Florance Champagne
191,1422,Sean Price,Amalia Redding
254,953,Christine Stewart,Harold Cunningham
310,439,Johnny Turner,Lisa Ward
1104,1123,Myra Lee,Jill Mann
1149,1540,Anita Bailey,Zella Bratcher
999,1595,Teresa Bass,Paige Hopson
63,1093,Anthony Edwards,Holly Hunt
368,566,Kelly Smith,Kristine Ross
357,1045,Jean Walker,Michelle Washington
934,977,Lyle Yates,Terence Ray
686,726,Joshua Alexander,Alejandro Perez
27,910,Louise Butler,Jacob Lopez
834,1384,Cassandra Sherman,Kimber Layman
826,1380,Cora Gomez,Ola Sinclair
652,1264,Kelli Turner,Ebony Collins
355,1386,Albert Cox,Octavia Bowling
145,264,Shawn Harris,Roger Nelson
600,1482,Eunice Becker,Seymour Abraham
114,914,Sandra Walker,Marty Rivera
908,1598,Melvin Little,Florance Trice
727,1294,Joyce Wilkins,Marta Dennis
147,682,Norma Baker,Gerald Foster
848,1175,Melba Yates,Brenda Jackson
55,1273,Samuel Simmons,Angie Hudson
789,860,Shelia Manning,Billie Blake
221,668,Beverly Morgan,Anthony Greer
1321,1358,Meg Cable,Truman Hindman
128,1114,Angela Garcia,Erica Obrien
576,1390,Johnnie Hale,Tova Florence
472,924,Tammy Jones,Erick Nguyen
352,1496,Samuel Thompson,Isa Hager
1268,1352,Brittany Silva,Deja Marcum
638,956,Tommie Chapman,Luis Tucker
1045,1194,Michelle Washington,Toni Spencer
339,1297,Kimberly Hill,Latarsha Daugherty
606,1498,Larry Phillips,Thad Judd
364,1061,Joe Alexander,Angela Armstrong
758,1137,Martin Bates,Naomi Banks
721,810,Marcos Guzman,Mandy Lawrence
919,1091,Drew Poole,Geraldine Colon
129,935,Phillip White,James Miller
34,963,Phillip Wood,Edgar Hodges
462,1224,John Rogers,Kari Willis
576,1246,Johnnie Hale,Stacy Reese
30,1301,Phyllis Hernandez,Santo Heck
678,848,Sally Massey,Melba Yates
453,1404,Joshua Stewart,Rachell Broussard
1042,1390,Gwendolyn Schultz,Tova Florence
1078,1084,Pat Marshall,Leona Goodman
580,987,Darrell Russell,Everett James
293,628,Doris Turner,Dewey Gutierrez
421,1488,Katherine Hill,Lizzette Sherwood
359,610,Gregory Lewis,Suzanne Byrd
955,1013,Nicolas Romero,Wanda Tucker
880,1248,Lynette Vega,Miriam Dixon
906,1386,Wilbur Blair,Octavia Bowling
851,1450,Marguerite King,Zola Keel
118,1450,Gary Edwards,Zola Keel
1259,1504,Shelly Gray,Audrea Belanger
379,1491,Sara Griffin,Shirl Frame
665,765,Juan Santos,Lila Berry
1016,1517,Sherri Johnston,Larisa Kovach
1250,1455,Toni Simon,Sierra Redman
491,1552,Julie Simmons,Katrice Strunk
669,1558,Russell Nash,Minta Moe
21,965,Ronald Carter,Alton Mcbride
99,1293,Donald Griffin,Carrie Saunders
701,1398,Benny Terry,Alex Madrid
328,1036,Russell Baker,Brandi Vasquez
453,1296,Joshua Stewart,Kay Jefferson
251,1427,Sharon Bryant,Yuonne Winston
624,769,Kathy Potter,Willard Dean
95,505,Barbara Rogers,Alexandra Steele
694,1093,Bobbie Wilkins,Holly Hunt
134,1516,Marie Collins,Consuelo Cordova
1277,1414,Charlotte Baldwin,Cleora Burch
155,1459,Eugene Turner,Fermin Jacob
160,1388,Anna Martin,Nedra Moseley
1160,1274,Natalie Gonzalez,Grace Luna
761,774,Raymond Swanson,Muriel Garza
843,1567,Ida Patterson,Bobbye Crosby
108,969,Billy Green,Kerry Schneider
293,1423,Doris Turner,Asha Saucedo
724,972,Allison Hall,Caleb Carson
431,719,Ashley Lopez,Roland Stevenson
516,943,Silvia Mcgee,Patrick Parker
564,611,Elsie Martin,Joel Joseph
324,1267,Stephen Hall,Nadine Norman
815,830,Elisa Lynch,Candace Harvey
806,1047,Anne Nash,Margie Nguyen
805,902,Paulette Bridges,Jose Peterson
518,580,Annette Ramos,Darrell Russell
1217,1255,Leah Miller,Paulette Fox
155,677,Eugene Turner,Otis Waters
488,737,Brenda Patterson,Bobbie Mcdonald
114,1542,Sandra Walker,Maris Hayden
1002,1187,Lori Watkins,Janie Hamilton
214,497,Ernest Brooks,Lois Gilbert
1099,1528,Karla Wong,Aleshia Barham
1179,1408,Bonnie Parsons,Chantelle Graf
1159,1579,June Hawkins,Audra Avila
797,1492,Sheila Wilson,Raphael Lindstrom
256,988,Angela Patterson,Bradley Brooks
729,1437,Emmett Austin,Nakia Arreola
177,1598,Judy Clark,Florance Trice
312,1414,Bruce Flores,Cleora Burch
114,904,Sandra Walker,Gerard Clark
642,1289,Elsie Garza,Lela Sutton
532,1417,Lee Rowe,Charissa Mcgowan
1223,1600,Eloise Park,Floy Hood
3,170,Walter Flores,Jason Adams
6,733,Linda Martinez,Cecelia Gibson
155,533,Eugene Turner,Gabriel Dennis
1241,1468,Leona Schneider,Mariela Bernal
547,908,Tabitha Mendez,Melvin Little
327,639,Carl Simmons,Helen Padilla
746,1117,Colleen Schneider,Anne Jenkins
661,664,Janis Ray,Vincent Hogan
556,1402,Jacob Ramirez,Denice Bernard
1000,1033,Jasmine Chapman,Natasha Patton
61,605,Randy Harris,Marion Baker
330,421,Lori Lee,Katherine Hill
260,585,Arthur Davis,Reginald Phillips
132,665,Lawrence Anderson,Juan Santos
782,810,Shirley Lane,Mandy Lawrence
520,890,Douglas Reyes,Sherry Marshall
925,1533,Abraham Daniels,Lyndsey Centeno
817,1442,Ebony Reid,Cleopatra Collazo
439,822,Lisa Ward,Carla Arnold
858,1214,Dianne Cooper,Sylvia Cole
193,1318,John Diaz,Larraine Wisniewski
830,1381,Candace Harvey,Aurea Parrott
956,1228,Luis Tucker,Freda Hardy
308,747,Marilyn Harris,Vincent Francis
304,368,Carlos Moore,Kelly Smith
1201,1553,Minnie Hodges,Virgilio Hite
8,1538,Julia Hall,Sachiko Holiday
339,734,Kimberly Hill,Steve Campbell
707,901,Melanie Wells,Ignacio Larson
811,1367,Kerry Lambert,Moriah Edward
840,873,Alexandra Richardson,Kristy Drake
3,556,Walter Flores,Jacob Ramirez
156,1552,Bonnie Richardson,Katrice Strunk
1122,1525,Jenna James,Deandre Lacey
377,1520,Matthew Johnson,Hertha Tice
548,993,Daisy Gross,Jared Pope
1234,1586,Maggie Lane,Natashia Glynn
813,1413,Barbara Banks,Nila Best
1140,1579,Constance Parks,Audra Avila
853,1220,Irene Norton,Jessie Hart
646,1007,Pauline Tate,Kristin Berry
269,1020,Eric Adams,Mandy Doyle
534,686,Archie Jensen,Joshua Alexander
1320,1366,Britta Shannon,Madaline Weller
712,1217,Cynthia Singleton,Leah Miller
693,975,Karl Quinn,Sammy Williamson
952,1464,Greg Salazar,Margene Conyers
240,1407,Ruth Alexander,Consuelo Matheny
266,1545,Teresa Murphy,Vinita Mccombs
288,926,Lori Parker,Ismael Clayton
12,88,Judy Morris,Michael Wright
797,952,Sheila Wilson,Greg Salazar
1130,1241,Hattie May,Leona Schneider
133,1546,Jerry Hall,Coy Worthington
740,1055,Donald Massey,Allison Patrick
206,447,Joe Simmons,Diane Ramirez
1292,1568,Maureen Payne,Magda Wofford
507,1378,Kristin Rice,Monet Limon
231,540,Martin Edwards,Moses Simpson
1118,1123,Jean Cannon,Jill Mann
343,1392,Kevin Long,Josef Cochran
19,1560,Victor Campbell,Oneida Arias
376,1160,Thomas Brooks,Natalie Gonzalez
1087,1135,Julia Cummings,Alyssa Stanley
709,1598,Caroline Davis,Florance Trice
408,438,Billy Torres,Shawn Baker
943,1536,Patrick Parker,Obdulia Salter
715,1492,Olga Bush,Raphael Lindstrom
34,1280,Phillip Wood,Maxine Berry
781,1474,Ignacio Medina,September Embry
237,556,Charles Martinez,Jacob Ramirez
230,1600,Mary Price,Floy Hood
669,887,Russell Nash,Stephanie Ball
69,105,Aaron James,Chris Rivera
298,831,Bruce Campbell,Sheri Morales
185,774,Albert Peterson,Muriel Garza
402,1297,Brian Watson,Latarsha Daugherty
268,1217,Ann Ramirez,Leah Miller
986,1354,Adrian Phillips,Micah Fay
1006,1183,Gretchen Sullivan,Tasha Owens
548,1500,Daisy Gross,Tambra Daugherty
784,1219,Clifford Porter,Myra Mcdaniel
1440,1524,Carlos Nadeau,Sharda Zamora
589,1160,Claire Pearson,Natalie Gonzalez
1262,1517,Kristin Sanders,Larisa Kovach
1036,1440,Brandi Vasquez,Carlos Nadeau
618,1452,Bethany Schmidt,Florance Champagne
118,720,Gary Edwards,Janice Carson
59,442,Kathryn Gonzales,Alan Cooper
316,1379,Ashley Ross,Callie Mcreynolds
1146,1342,Kristi Mitchell,Rafaela Newell
379,761,Sara Griffin,Raymond Swanson
361,1530,Jane Washington,Joye Salmon
1110,1505,Erin Barnett,Shawnee Sotelo
641,797,Erick Flowers,Sheila Wilson
533,1084,Gabriel Dennis,Leona Goodman
18,1572,Emily Taylor,Chung Bickford
592,1170,Rita Sherman,Helen Figueroa
1169,1182,Sherri Ruiz,Roxanne Rowe
555,614,Vincent Caldwell,Cedric Cohen
474,540,Jane Campbell,Moses Simpson
296,1028,Kelly Green,Beatrice Francis
156,868,Bonnie Richardson,Agnes Thomas
134,966,Marie Collins,Domingo Wallace
1147,1163,Faye Norman,Wanda Williams
715,1240,Olga Bush,Geneva Matthews
314,1570,Phillip Russell,Andre Wilbanks
128,397,Angela Garcia,Anne Rodriguez
570,1267,Jaime Massey,Nadine Norman
904,1292,Gerard Clark,Maureen Payne
1061,1096,Angela Armstrong,Alberta Wise
757,1093,Ross Simmons,Holly Hunt
446,563,Joseph Wright,Sandy Price
78,167,Brian Gonzalez,Jennifer Jackson
277,605,Gregory Wright,Marion Baker
1016,1353,Sherri Johnston,Jamila Abreu
413,1469,Howard Barnes,Vina Carlos
43,1341,Laura Mitchell,Edelmira Tillman
693,965,Karl Quinn,Alton Mcbride
1133,1529,Dora Larson,Bettyann Maples
132,1535,Lawrence Anderson,Nickie Laflamme
598,1105,Ethel Douglas,Ada Rios
253,284,Craig Wood,Gloria Jones
226,1499,Sandra Brown,Joanie Barr
721,767,Marcos Guzman,Bonnie Hubbard
672,762,Kelly Klein,Erika Delgado
124,1451,Michelle Brooks,Maudie Beaudoin
741,1270,Everett Rodgers,Susan George
742,1235,Lula Sherman,Silvia Carroll
688,1264,Preston Beck,Ebony Collins
1097,1283,Alma Hernandez,Lorene Casey
500,1064,Garry Glover,Dawn Powell
150,277,Helen Flores,Gregory Wright
1302,1423,Deandre Ferris,Asha Saucedo
706,1169,Jermaine Barnett,Sherri Ruiz
153,1365,Ann Johnson,Kathrin Himes
586,987,Felipe Wong,Everett James
193,647,John Diaz,Lynette Terry
527,672,Kerry Copeland,Kelly Klein
861,926,Jennie Howard,Ismael Clayton
214,1344,Ernest Brooks,Kirsten Hibbard
255,1233,Robert Morris,Marianne Hogan
1260,1426,Joyce Malone,Kathern Greathouse
147,1025,Norma Baker,Cecelia Cole
392,484,Gloria Wilson,Diana Coleman
645,664,Natasha Stevens,Vincent Hogan
279,1181,Tammy Moore,Ernestine Williamson
1063,1177,Gertrude Fisher,Miranda Green
418,1525,Willie Hernandez,Deandre Lacey
112,695,Steve Roberts,Laverne Ingram
481,1315,Timothy Lee,Lynelle Ferry
52,235,Johnny Richardson,Ashley Mitchell
425,746,Ryan Miller,Colleen Schneider
775,1533,Seth Daniels,Lyndsey Centeno
1426,1494,Kathern Greathouse,Christopher Hensley
92,982,Andrew Washington,Benjamin May
141,758,Jane Foster,Martin Bates
1490,1515,Tyree Osullivan,Marlen Lister
121,371,Sarah Kelly,Ronald Evans
727,1084,Joyce Wilkins,Leona Goodman
454,660,Dennis Rodriguez,Cecilia Washington
1248,1344,Miriam Dixon,Kirsten Hibbard
300,1505,Nancy Morris,Shawnee Sotelo
251,746,Sharon Bryant,Colleen Schneider
514,711,Benny Diaz,Jana Stokes
944,1427,Simon Jefferson,Yuonne Winston
120,900,Brian Hughes,Glenn Martinez
57,1109,Cynthia Roberts,Erika Taylor
734,979,Steve Campbell,Kenneth Stephens
1222,1291,Isabel Ramos,Melody Yates
1469,1577,Vina Carlos,Ji Leach
625,1072,Marco Warner,Angie Ross
1326,1528,Chery Mcrae,Aleshia Barham
260,385,Arthur Davis,Susan Ramirez
152,1526,David James,Denis Lindley
906,1320,Wilbur Blair,Britta Shannon
186,1259,Diane Lopez,Shelly Gray
1311,1405,Evalyn Drew,Reita Easley
640,1200,Alejandro Reid,Jennifer Butler
497,1417,Lois Gilbert,Charissa Mcgowan
384,1360,Jose Wright,Robert Blackburn
265,765,Christina Gonzales,Lila Berry
594,675,Aaron Hunter,Juanita Mathis
300,1397,Nancy Morris,Edison Boothe
23,594,Lori Anderson,Aaron Hunter
378,413,Louis Campbell,Howard Barnes
1378,1431,Monet Limon,Arnita Herrick
1263,1593,Kelli Glover,Ozella Mcbee
369,593,Earl Bryant,Jeffery Robbins
1148,1463,Ella Hammond,Nubia Dumas
1227,1527,Jasmine Carter,Amado Tirado
263,1106,Louise Hall,Jennie Gardner
810,1504,Mandy Lawrence,Audrea Belanger
1099,1341,Karla Wong,Edelmira Tillman
233,1492,Donald Young,Raphael Lindstrom
1160,1208,Natalie Gonzalez,Judith Romero
1107,1202,Ellen Bishop,Rosalie Welch
697,809,Whitney Simon,Lynn Hines
1522,1560,Magaret Kaye,Oneida Arias
584,1277,Joseph Phelps,Charlotte Baldwin
186,1416,Diane Lopez,Carly Roche
228,1004,Jose Walker,Amelia Peters
995,1405,Theodore Jones,Reita Easley
229,411,Andrea James,Margaret Griffin
175,440,William Parker,Jason Wilson
1168,1562,Courtney Gomez,Reta Hawley
446,1083,Joseph Wright,Bridget Carpenter
742,816,Lula Sherman,Denise Montgomery
260,398,Arthur Davis,Jerry Davis
602,1596,Byron Sanchez,Elidia Sewell
108,795,Billy Green,Ollie Ball
54,824,Martha Kelly,Michelle Edwards
219,366,Wayne Watson,Ralph Rivera
268,896,Ann Ramirez,Karla Schmidt
64,1246,Gerald Johnson,Stacy Reese
916,968,Garry Norton,Duane Hamilton
204,1177,Johnny Wilson,Miranda Green
405,1167,Tina Gonzalez,Vivian Underwood
232,830,Russell White,Candace Harvey
505,1254,Alexandra Steele,Delia Hayes
269,748,Eric Adams,Bennie Phelps
500,501,Garry Glover,Laura Maxwell
124,1562,Michelle Brooks,Reta Hawley
587,1552,Dwayne Wolfe,Katrice Strunk
285,347,William Bennett,Ruby Hernandez
1404,1545,Rachell Broussard,Vinita Mccombs
842,1433,April Evans,Vivien Olivo
1377,1448,Delta Scholl,Basil Mejia
134,1463,Marie Collins,Nubia Dumas
1223,1390,Eloise Park,Tova Florence
831,1540,Sheri Morales,Zella Bratcher
952,1421,Greg Salazar,Dennis Sandlin
18,348,Emily Taylor,Joshua Perry
547,698,Tabitha Mendez,Sue French
183,830,Nicholas Nelson,Candace Harvey
1016,1585,Sherri Johnston,Marlin Hardesty
538,878,Ralph Norris,Pam Guzman
6,114,Linda Martinez,Sandra Walker
654,1498,Carlos Jones,Thad Judd
22,1550,David Scott,Andria Shafer
871,938,Diane Saunders,Felix Neal
10,1396,Bobby Rodriguez,Rema Tanner
190,1363,Aaron Rogers,Gertude Kingsley
1002,1278,Lori Watkins,Tamara Perkins
772,1490,Brandon Morton,Tyree Osullivan
1182,1474,Roxanne Rowe,September Embry
1302,1390,Deandre Ferris,Tova Florence
22,1141,David Scott,Mercedes Simon
1187,1552,Janie Hamilton,Katrice Strunk
337,1153,Beverly Taylor,Pat Roberson
537,1178,Caroline Holland,Olivia Little
182,1130,Willie Wilson,Hattie May
1259,1428,Shelly Gray,Summer Lachance
24,1596,Jerry Moore,Elidia Sewell
251,592,Sharon Bryant,Rita Sherman
1127,1129,Lee Moss,Sonya Pope
758,917,Martin Bates,Tommie Fields
991,1268,Al Bailey,Brittany Silva
948,1572,Andrew Reed,Chung Bickford
488,913,Brenda Patterson,Cory Gross
1075,1347,Ramona Fowler,Leoma Bledsoe
227,463,Fred Hill,Norma Clark
718,1375,Forrest Phillips,Johnny Cuevas
819,1278,Jeannie Roberts,Tamara Perkins
98,727,Jessica Adams,Joyce Wilkins
1107,1336,Ellen Bishop,Yessenia Bigelow
731,1165,Marion Palmer,Edith Fields
446,916,Joseph Wright,Garry Norton
624,1102,Kathy Potter,Hazel Stewart
417,889,Douglas Sanders,Willie Taylor
757,1446,Ross Simmons,Lamont Eller
73,1308,Joyce Green,Joya Freedman
108,1037,Billy Green,Jill Greene
891,1037,Casey Reeves,Jill Greene
1365,1451,Kathrin Himes,Maudie Beaudoin
396,686,Tina Martin,Joshua Alexander
639,1347,Helen Padilla,Leoma Bledsoe
713,1296,Janie Oliver,Kay Jefferson
44,872,Marilyn Henderson,Ruth Christensen
315,1515,Wanda Powell,Marlen Lister
42,45,Lisa Thomas,Jack Martin
744,1512,Abel Cole,Floria Mathias
110,966,Paula Long,Domingo Wallace
